id,game_name,developer_name,player_count,app_center_categories,rank,lastRank,delRank
1.91956E+15,Racer Fast Furious,RacerGames,"380,000",动作类,117,145,28
1.64568E+14,Doctor Teeth,Crocgames,"380,000",益智类,118,288,170
2.17361E+15,Tic Tac Toe,VM Mobile Team,"380,000",棋类,119,128,9
1.74168E+14,Sky Road Free: Rolling Ball Game,Fun Games for Free,"380,000",动作类,120,119,-1
2.60321E+14,Traffic Driver,Mauro games,"370,000",模拟类,123,118,-5
1.08828E+15,Subway Bus Runner,Addicting Games,"370,000",跑酷,122,132,10
2.79605E+14,Hair Do Design,GamePix,"370,000",模拟类,124,140,16
1.76638E+14,Table Tennis World Tour,Happylander,"370,000",运动类,121,100,-21
3.33447E+14,LINE: Disney Tsum Tsum,LINE,"360,000",益智类,125,105,-20
2.26466E+14,Candy Rain,SOFTGAMES,"360,000",益智类,126,122,-4
1.46103E+14,Hill Racer,Ruocco,"360,000",动作类,127,129,2
1.25279E+14,Cut the Rope 2,GamePix,"360,000",益智类,128,157,29
1.96752E+15,Raven's Nightmare,Hyh Game,"350,000",动作类,131,205,74
1.01912E+15,UNICORN - Color by Number,WePlay,"350,000",益智类,129,123,-6
2.03623E+14,Word Connect Lite,Zenjoy,"350,000",竞猜与字谜,130,108,-22
5.05167E+14,Snake,Nokia,"350,000",动作类,132,136,4
1.43677E+15,Racing MotoX,SAS Studio,"340,000",运动类,135,131,-4
1.89138E+15,The Darts,BIGBANG Inc.,"340,000",运动类,136,133,-3
2.20879E+14,Bubble Shooter HD,SOFTGAMES,"340,000",益智类,137,124,-13
1.94046E+14,Solitaire,MobilityWare,"340,000",牌类,139,146,7
2.76909E+14,Bike Race Free: Top Racing Games,Top Free Games,"340,000",运动类,133,134,1
3.0798E+14,Nail Doctor,GamePix,"340,000",模拟类,138,103,-35
2.89969E+14,Bounce Ball,Xgames,"340,000",动作类,134,104,-30
3.60705E+14,Tomb Temple Run,JJ Inc,"330,000",跑酷,140,169,29
5.78926E+14,Surgery Simulator,Fun Games Inc.,"330,000",模拟类,141,155,14
1.88739E+15,Bingo,Mavenhut Ltd,"330,000",宾果,142,138,-4
3.2962E+14,Toastelia,Crocgames,"330,000",角色扮演,143,189,46
4.62109E+14,Word Trip,PlaySimple Games,"320,000",竞猜与字谜,146,127,-19
1.87428E+15,Poker,Super Happy Fun Time,"320,000",扑克与桌游,147,126,-21
2.18423E+15,Millionaire GO,CEL Games,"320,000",竞猜与字谜,144,137,-7
1.62008E+15,City Racing,SAS Studio,"320,000",运动类,145,194,49
2.00617E+15,Zen Words - Fantastic Crosswords,Outplay Entertainment Ltd,"320,000",竞猜与字谜,148,141,-7
2.36282E+14,Tetris,CoolGames,"310,000",益智类,152,148,-4
1.90775E+15,Teen Patti game,Theotino,"310,000",扑克与桌游,153,164,11
1.87424E+15,Pyramid Solitaire,ziango,"310,000",牌类,149,212,63
2.27806E+14,Wood Block Puzzle,Zonmob,"310,000",益智类,150,135,-15
2.04744E+14,Air Hockey,Zynga Inc.,"310,000",运动类,151,144,-7
3.27842E+14,DDT H5,7road,"300,000",动作类,154,152,-2
1.83522E+15,Moto Racing: Top Moto Race,SAS Studio,"300,000",运动类,155,143,-12
2.94542E+14,City Furios Racing 3D,WePlay,"300,000",动作类,156,111,-45
2.55456E+14,Space Shooter: Chicken Attack,SAS Studio,"300,000",动作类,157,142,-15
3.03661E+14,迷你高尔夫游戏: Putt Paradise,Zynga,"290,000",益智类,161,165,4
2.20294E+14,Soccer Penalty 2019,Enjoy Sports,"290,000",运动类,160,217,57
6.21289E+14,2048,Zynga Inc.,"290,000",益智类,159,150,-9
4.16921E+14,Open The Door - Drawing Puzzle,Flow Studio,"290,000",益智类,158,352,194
1.96838E+14,Foot Chinko World Cup Soccer,GamePix,"280,000",运动类,164,151,-13
2.18091E+14,2020 Connect,SOFTGAMES,"280,000",益智类,163,159,-4
3.73353E+14,Basketball Against Friends,Zynga Inc.,"280,000",运动类,166,167,1
2.01876E+15,Nerd Hero: Jump for Love,Nano Titans,"280,000",跑酷,165,153,-12
3.34108E+14,Cross The Road,Ahsen Studio,"280,000",益智类,162,163,1
2.04499E+14,Bottle Shoot,game studio,"270,000",益智类,169,154,-15
4.11896E+14,Bike Race: Racing Moto,SAS Studio,"270,000",运动类,170,156,-14
1.31581E+15,Master Archer,PlayCanvas,"270,000",动作类,167,170,3
2.25311E+14,Moto Bike Racing Trail,Mauro Games,"270,000",运动类,168,168,0
3.51076E+14,Stop,Fanatee,"260,000",竞猜与字谜,176,175,-1
4.45868E+14,Bubble Shooter,,"260,000",益智类,172,162,-10
2.06943E+15,Slitherio,Electron,"260,000",动作类,173,178,5
2.08504E+15,Mafia Agent,PlayMore,"260,000",动作类,174,198,24
1.62732E+14,Color Shape,Zynga Inc.,"260,000",益智类,171,160,-11
2.20205E+14,Silly Jump,SSQ,"260,000",动作类,175,161,-14
3.16214E+14,Sky Attack,SAS Studio,"260,000",动作类,177,290,113
8.75164E+14,Guitar Hit,Ruocco,"250,000",模拟类,178,182,4
2.43525E+14,LOL Fruitshot,Nuts Play,"250,000",模拟类,179,172,-7
1.81651E+15,Solitaire Live,Mavenhut Ltd,"250,000",牌类,180,183,3
1.78419E+14,Air Attack,huyanghun333@gmail.com,"250,000",动作类,181,184,3
2.14945E+15,Runner,zhh,"250,000",跑酷,182,259,77
4.21863E+14,Cockroach Smasher,JairoGames,"250,000",模拟类,183,147,-36
2.13371E+14,Crazy Dentist,TAANK,"240,000",模拟类,186,130,-56
1.31975E+14,Beat Street,Lucky Kat Studios,"240,000",动作类,184,180,-4
1.9183E+14,Playful Kitty,mixfriv.com,"240,000",角色扮演,185,174,-11
4.13525E+14,??????????????,JoyOurs,"230,000",扑克与桌游,187,196,9
5.34063E+14,Rider Race Moto,SAS Studio,"230,000",运动类,191,166,-25
2.53139E+14,Zombie Shooter,Zombie Games,"230,000",动作类,192,195,3
5.08238E+14,黑白棋,G-MODE.corp,"230,000",棋类,188,186,-2
1.71569E+15,Idle Farming Empire,Futureplay Games Ltd,"230,000",模拟类,189,149,-40
1.77633E+15,Sniper Master,Action Games,"230,000",动作类,190,238,48
1.24565E+15,Magic Tiles: Dancing Note,Amanotes JSC,"220,000",动作类,194,179,-15
9.19495E+14,Pen vs Fruit,YYG Games,"220,000",益智类,197,191,-6
2.06572E+15,Color Switch,Mauro games,"220,000",益智类,196,185,-11
2.33393E+14,Dr Parking,pogagames,"220,000",模拟类,198,188,-10
2.92155E+14,Slots: Heart Casino -Free slot,Heart Games,"220,000",老虎机,193,,new
1.79229E+15,Cliff Diving,LUCKY GAME,"220,000",运动类,195,181,-14
2.12366E+14,Racing Crazy,SAS Studio,"210,000",运动类,202,173,-29
2.07421E+15,? MineClicker ROFL,ROFL,"210,000",角色扮演,200,202,2
2.61684E+15,Racing Drift: Fast Car Speed,SAS Studio,"210,000",运动类,201,190,-11
2.0111E+15,Tiny Rifles,YYG Games,"210,000",策略,203,199,-4
1.91465E+15,Ti?n Lên Mi?n Nam,ZenStudio,"210,000",牌类,199,311,112
2.12098E+15,Cooking Game,MacGame,"200,000",模拟类,210,206,-4
1.33507E+14,Bottle Flip 2018,YYG Games,"200,000",模拟类,211,221,10
2.79173E+14,Quiz It,TapLane Inc.,"200,000",竞猜与字谜,212,245,33
9.45647E+14,Trivia Blast - 测验20M的朋友,eWRLD Corp.,"200,000",竞猜与字谜,213,224,11
5.84114E+14,Cooking Mama: Burger Shop,office create corp,"200,000",动作类,214,208,-6
1.1023E+15,AdVenture Capitalist,Hyper Hippo Games Ltd.,"200,000",策略,215,200,-15
2.3003E+15,Pet Subway Surfers,Happy Dragon Inc.,"200,000",跑酷,216,230,14
1.66387E+14,Angry Shark,Electron,"200,000",动作类,217,226,9
1.00523E+15,Football FRVR,FRVR,"200,000",运动类,205,218,13
1.95151E+14,Monster Hospital,GamePix,"200,000",模拟类,204,158,-46
8.4561E+14,Rises UP 2,crocgames,"200,000",益智类,206,362,156
1.39007E+15,TriPeaks - Solitaire,Jam City LLC,"200,000",牌类,208,201,-7
2.82513E+14,Cave FRVR,FRVR,"200,000",动作类,207,171,-36
9.36118E+14,Survivor,fds,"200,000",运动类,209,266,57
3.12349E+14,Crazy Car Racing,KLM,"190,000",运动类,223,197,-26
1.04011E+14,Sonic Jump,SEGA,"190,000",动作类,218,222,4
2.77005E+14,Run Dinosaur,PlayNow,"190,000",动作类,219,228,9
1.74258E+15,SHAKE IT UP! Poker Dice,DECK of DICE,"190,000",扑克与桌游,221,176,-45
1.20233E+15,Magical Match - Match 3 Puzzle,gumi Inc.,"190,000",消消乐,220,207,-13
1.67084E+14,2020 Blocks,SOFTGAMES,"190,000",益智类,222,193,-29
5.75539E+14,Wash Your Car,YYG Games,"190,000",模拟类,224,209,-15
2.18342E+15,Racing Speed: Car Race,SAS Studio,"180,000",运动类,232,203,-29
1.64816E+14,Mahjong Connect Classic,SOFTGAMES,"180,000",棋类,233,214,-19
1.93933E+14,Power Pop,Ilyon,"180,000",益智类,235,225,-10
1.95269E+15,Woblox,KITERETSU Inc.,"180,000",益智类,226,210,-16
4.05322E+14,Ninja Fruit,SJP,"180,000",动作类,225,211,-14
7.33746E+14,Grand Extreme Car FOYO,FOYOGAMES,"180,000",动作类,227,275,48
1.56003E+15,Ludo Classic,Sirius Software Ltd.,"180,000",棋类,230,204,-26
1.69369E+14,Skeet Challenge,YYG Games,"180,000",运动类,229,247,18
1.90485E+15,Daily Word Search,CoolGames,"180,000",益智类,228,216,-12
2.82169E+14,Penalty Challenge: Super Star,PuzzleGames,"180,000",运动类,231,220,-11
1.99776E+14,Ultimate Glory - War of Kings,LOVE GAME HK,"180,000",策略,234,192,-42
1.48288E+15,Soccer Against Friends,Zynga Inc.,"170,000",运动类,245,249,4
1.9406E+14,Chess,VH Mobi Team,"170,000",棋类,243,219,-24
1.84931E+14,Thrill Racer,dd,"170,000",动作类,236,215,-21
3.63605E+14,Tap Dunk,Huuuge Games,"170,000",策略,241,233,-8
1.26512E+15,Jackpot Jam: Original Slots,Jam City,"170,000",老虎机,239,251,12
3.47855E+14,Piano Magic Tiles,Ruocco,"170,000",模拟类,242,232,-10
1.2231E+15,Jewel Academy,CoolGames,"170,000",消消乐,238,229,-9
5.92657E+14,Stylist Arena,IdeaStudios,"170,000",角色扮演,240,227,-13
1.99622E+15,Kickup FRVR,FRVR,"170,000",运动类,246,244,-2
4.42255E+14,Zombie Shooter,TAANK,"170,000",动作类,244,213,-31
1.60841E+14,Mazes World,mdcoolgames,"170,000",益智类,237,187,-50
1.65986E+14,Coloring Book: Mandala,"Vizor Interactive, LLP","160,000",棋类,251,240,-11
4.51687E+14,MusicPad,Electron,"160,000",棋类,253,253,0
2.0814E+14,Moto Champion,SAS Studio,"160,000",运动类,247,340,93
2.28028E+14,Ninja Fruit Cut,NinjaGames,"160,000",动作类,248,241,-7
3.75616E+14,Roll The Ball: slide puzzle,Magic Labs,"160,000",益智类,249,236,-13
1.24995E+15,Glow Hockey,Ruocco,"160,000",棋类,256,264,8
3.2535E+14,War Sniper,ShooterGames,"160,000",动作类,250,248,-2
1.76999E+15,Brick Pop,GAMEE,"160,000",益智类,252,242,-10
4.03342E+14,Need For Racing,RacingWLG,"160,000",动作类,257,256,-1
2.07398E+15,Ball Puzzle,Fun Games for Free,"160,000",益智类,254,223,-31
2.26166E+14,Speed Racing,SAS Studio,"160,000",运动类,258,246,-12
4.95551E+14,Pass me if you can,Enmany,"160,000",跑酷,255,231,-24
1.99598E+15,Don't Crash,KITERETSU Inc.,"150,000",动作类,262,237,-25
5.29709E+14,Stickman Archer,XUXU,"150,000",动作类,260,243,-17
1.68637E+15,Piano,Ruocco,"150,000",模拟类,261,234,-27
2.34875E+14,Space Defense：Galaxy Fighter,Oasis Games,"150,000",动作类,263,276,13
1.72181E+15,Bandit Hunter,mixfriv.com,"150,000",动作类,259,281,22
9.50947E+14,Solitaire HD,SOFTGAMES,"140,000",牌类,264,254,-10
6.11036E+14,Who Loves You The Most?,Electron,"140,000",模拟类,265,292,27
9.69194E+14,Red Ball IV,Electron,"140,000",跑酷,266,250,-16
1.63997E+14,Food Truck,BlackMoon Design,"140,000",模拟类,267,263,-4
7.58517E+14,Yatzy Party: Dice Game - Instant,Gazeus Games,"130,000",棋类,268,270,2
4.192E+14,Yeti Getaway,PlayWorks Digital Ltd.,"130,000",跑酷,277,255,-22
1.36002E+15,Tiny Soccer,KITERETSU Inc.,"130,000",运动类,278,267,-11
2.03839E+14,Monster Truck,YYG.TD,"130,000",运动类,269,257,-12
4.4107E+14,Mystery Manor: Hidden Object,Game Insight,"130,000",益智类,272,278,6
6.11312E+14,Highway Rider Extreme,Happylander,"130,000",运动类,271,235,-36
3.79251E+14,Super Boy,Ruocco,"130,000",跑酷,276,177,-99
3.20094E+14,Subs,LIA Games,"130,000",运动类,273,315,42
4.35722E+14,Loves Balls,Electron,"130,000",模拟类,274,265,-9
4.26105E+14,[VS] Stickman,SOFTGAMES,"130,000",动作类,275,239,-36
3.16199E+14,Monster Truck Racing,PlayNow,"130,000",运动类,270,289,19
1.64543E+15,Football Stars,Addicting Games,"120,000",运动类,286,310,24
1.34107E+15,Pokerist Texas Holdem Poker,Kama Games,"120,000",扑克与桌游,288,286,-2
8.95642E+14,MiniSticks Challenge,FVS,"120,000",跑酷,289,301,12
3.80038E+14,Block Free,MobilityWare,"120,000",益智类,279,280,1
1.31172E+15,Gin Rummy Saloon,Gazeus Games,"120,000",牌类,280,282,2
1.88974E+14,Stickman Run,Electron,"120,000",动作类,281,304,23
1.38363E+15,Arena Prima,diandian,"120,000",多人在线战术竞技,283,268,-15
1.97521E+15,Moments : Choose your story,Stardust,"120,000",角色扮演,282,252,-30
1.07398E+15,Super Dash,Super Appli,"120,000",动作类,284,284,0
1.69923E+15,Blackjack,MobilityWare,"120,000",扑克与桌游,285,283,-2
1.80138E+15,Road Racer,YYG Games,"120,000",模拟类,287,287,0
1.6932E+15,Princess Dab,DressUp,"110,000",益智类,298,269,-29
8.27557E+14,Outer Limit Car Racing,One Up Plus,"110,000",动作类,292,260,-32
1.26496E+15,Cribbage,JD Software LLC,"110,000",牌类,291,298,7
2.39274E+14,Sword of Legends,TD Games,"110,000",动作类,293,306,13
2.00096E+15,Handless Millionaire,Heart Games,"110,000",益智类,295,305,10
2.2408E+15,Grumpy Cat's Worst Game Ever,Lucky Kat,"110,000",动作类,294,262,-32
3.147E+14,Rise it Up,Crocgames,"110,000",益智类,297,460,163
2.0757E+15,One Line - Puzzle games,Game Studio,"110,000",益智类,296,293,-3
1.63639E+14,Smart Dentist,The Creative Publisher,"110,000",模拟类,290,318,28
2.13991E+15,Roll The Ball,GAME TIME,"100,000",益智类,306,308,2
2.0571E+15,Bear Hunter,Tubi Studio,"100,000",动作类,300,324,24
1.87256E+14,Sandbox - Color by Number,Pixel Coloring,"100,000",棋类,299,277,-22
2.29605E+15,Dead City,Zombie,"100,000",动作类,303,359,56
1.7478E+15,A moment of passion,Whs,"100,000",跑酷,305,317,12
1.86672E+15,Letter Master,The FastMind,"100,000",竞猜与字谜,304,295,-9
1.57437E+14,▲ FOREST MATCH ▲,SOFTGAMES,"100,000",消消乐,302,279,-23
4.37824E+14,Dot to Dot: Relax Game,"Vizor Interactive, LLP","100,000",益智类,301,273,-28
2.02909E+15,好莱坞拼车,Knock Knock Games,"99,000",动作类,307,487,180
1.61713E+14,Business Fish Run,Synk Inc.,"99,000",跑酷,308,285,-23
1.80967E+15,4 Colors Challenge,SuperGames,"98,000",益智类,309,302,-7
2.14721E+15,Formula City Drivers,Ruocco,"98,000",模拟类,310,325,15
1.69993E+15,Snake Neon,TAANK,"97,000",策略,311,320,9
2.73963E+14,Fashion World Dress Up,PiApps,"96,000",建筑类,312,330,18
3.24292E+14,Fantasy Sports by theScore,theScore,"95,000",运动类,313,467,154
9.85396E+14,Café Life,MegaFun,"95,000",模拟类,314,336,22
1.95412E+15,Flux Link,MobilityWare,"95,000",益智类,315,303,-12
7.30461E+14,Monster Truck Racers,Renato,"95,000",运动类,316,328,12
5.68648E+14,Air War 1941,WarGames,"94,000",动作类,319,309,-10
2.07863E+15,Archery Hotshot,Happylander Ltd.,"94,000",运动类,318,258,-60
1.91564E+15,Spin the Bottle,Ciliz,"94,000",棋类,320,349,29
1.98516E+14,Blackjack 21,Super Happy Fun Time,"94,000",扑克与桌游,317,297,-20
1.87853E+15,Magic Tile,Music Games,"93,000",动作类,321,333,12
2.86895E+14,Balls vs Glass,Pegasus Games,"93,000",益智类,322,331,9
2.36841E+14,Judy Throat Doctor,Crocgames,"92,000",益智类,323,335,12
1.86074E+14,Run Sausage Run!,PogaGames,"90,000",跑酷,324,272,-52
3.44216E+14,Salon Slacking ROFL,ROFL,"90,000",模拟类,325,261,-64
1.47605E+15,Fidget Spinner,pogagames,"89,000",模拟类,326,354,28
2.49198E+14,Tap Bird,TapGames,"88,000",模拟类,327,332,5
7.5395E+14,FreeCell,Jam City LLC,"87,000",牌类,330,316,-14
9.90643E+14,Piano Tiles 2018,PianoTiles,"87,000",模拟类,331,300,-31
5.69209E+14,Coloring With Friends,5 Star Game,"87,000",动作类,328,323,-5
1.83684E+15,Dentist for Kids,XI LLC,"87,000",模拟类,329,341,12
4.08505E+14,Golden Clash Soccer,"Vizor Interactive, LLP","86,000",运动类,334,274,-60
2.52936E+14,Rock Paper Scissors with Friends,Fun Vision Studios,"86,000",策略,332,357,25
2.5644E+14,Jump!PUBGer,Alan Fun,"86,000",跑酷,333,347,14
6.26184E+14,Tale of Swords - RPG,TopGame,"85,000",角色扮演,335,348,13
4.89857E+14,Racing Car,SJP,"84,000",运动类,336,291,-45
4.91809E+14,Racing Formula Car,Augenio games,"84,000",运动类,337,327,-10
1.06484E+15,? Dont Tap ROFL,ROFL,"84,000",动作类,338,334,-4
5.4596E+14,? Bike Racing ROFL,SOFTGAMES,"82,000",运动类,339,339,0
3.21284E+14,Defend The Tank,MarketJS,"81,000",策略,342,364,22
2.13837E+15,Motocross 3D,SpeedLoL,"81,000",运动类,340,307,-33
2.34282E+14,Checkers Chess,Mauro games,"81,000",棋类,341,346,5
1.85069E+14,Motocross Xtreme,BikeGames,"80,000",运动类,343,322,-21
1.79842E+15,Spider Solitaire,SOFTGAMES,"79,000",棋类,344,345,1
6.95547E+14,Knife Vikings,KnifeGames,"78,000",动作类,345,329,-16
2.93526E+14,Wire Hoop,Game Studio,"78,000",动作类,346,358,12
2.88579E+14,Double Stickman,play77 Games,"77,000",跑酷,350,356,6
8.61327E+14,Burger,Ruocco,"77,000",模拟类,351,337,-14
2.00836E+15,KARATEvsZOMBIE,"CREEK & RIVER Co.,Ltd.","77,000",动作类,349,296,-53
2.91092E+14,Chicken Hunter,YuYu Studio,"77,000",动作类,347,363,16
2.13447E+15,Crazy Dentist Simulation,TmApps,"77,000",模拟类,348,355,7
4.05649E+14,Fishing Frenzy,Subway Games,"76,000",动作类,352,343,-9
2.36204E+14,H?i Ngu - Instant Game,Gofive Studio,"76,000",益智类,353,350,-3
4.82671E+14,Fun Fun Farm - Lovely Farm,Hardcore Internet Technology,"75,000",模拟类,354,385,31
1.91357E+15,Penalty Challenge 3D,TopGame,"75,000",运动类,355,367,12
1.65302E+15,Crafty Boy,DGame Indie,"74,000",模拟类,356,365,9
6.94294E+14,Boxing Star,Fighting Arena,"73,000",运动类,357,388,31
1.53863E+15,象棋,VH Mobi Team,"73,000",棋类,358,412,54
2.04635E+15,Snake VS Mushrooms,Friendivity Games,"73,000",跑酷,359,374,15
3.13684E+14,Raid or Trade - Idle Game,Outplay Entertainment Ltd.,"72,000",策略,360,294,-66
2.49264E+15,Egg shoot Dynomite ban trung,ECO Game Publisher,"72,000",益智类,361,628,267
6.98335E+14,Super Pool Ball 3D,PoolGame,"71,000",运动类,362,319,-43
1.73121E+15,doctor dentist,Ruocco,"70,000",模拟类,363,344,-19
4.62717E+14,Burnin Rubber,LUYIN,"70,000",动作类,364,403,39
4.7582E+14,Just Bounce,MobiliyWare,"69,000",动作类,367,395,28
3.8242E+14,Stack Jump,Obsess Game Studio,"69,000",动作类,366,375,9
2.03605E+14,Stack Jump,Madness Studio,"69,000",动作类,368,371,3
6.94486E+14,Duck Hunts,Zigi Studio,"69,000",动作类,365,377,12
1.85779E+14,Geometry Jump,OkGo Studio,"68,000",跑酷,369,314,-55
2.68646E+14,Sling Drift Car,FunGame Studio,"68,000",模拟类,370,379,9
1.66844E+14,Crazily drift,laosongsong,"68,000",动作类,371,389,18
4.60393E+14,Swing Ball,CJF,"67,000",运动类,372,382,10
7.21513E+14,Snakes & Ladders King:Challenge,Mobirix,"67,000",棋类,373,370,-3
1.86148E+15,Forrest Guns,MegaFun,"66,000",动作类,374,417,43
1.39967E+15,C? úp,VH Mobi Team,"66,000",棋类,378,399,21
4.02285E+14,Gymnastics Backflips,Ice Cream,"66,000",动作类,379,376,-3
1.59683E+15,Buried Town 2,"LOCOJOY.,LTD","66,000",角色扮演,375,398,23
2.08645E+15,Goalkeeper Challenge,pogagames,"66,000",运动类,376,381,5
2.14288E+15,Finger Drift,Game Studio,"66,000",运动类,377,378,1
2.07802E+15,Football Penalty Kick,ZXP,"65,000",运动类,382,418,36
2.17235E+15,The Alien Wars,"EALoGAMES Co., Ltd.","65,000",动作类,383,562,179
4.36578E+14,The FIFA World Cup,Crazy Games,"65,000",运动类,380,380,0
1.23162E+15,Battle Royale,"Vizor Interactive, LLP","65,000",动作类,381,392,11
2.70736E+14,Dress Up  For Night,Alpha Creative Studio,"65,000",模拟类,384,396,12
7.0817E+14,Tower Match,SOFTGAMES,"64,000",建筑类,386,387,1
1.88599E+15,Driving School 2019,WePlay,"64,000",模拟类,387,426,39
1.13646E+15,Snake,GaoLin Inc.,"64,000",动作类,385,404,19
3.14933E+14,Jumpy Shark,DuckyGames,"64,000",跑酷,388,421,33
1.68927E+14,Brain Truck,Puzzle Games,"63,000",益智类,389,435,46
1.99409E+14,Animal Evolution,IYOULONG,"63,000",模拟类,390,934,544
2.18078E+15,An express train,Zhi,"63,000",跑酷,391,463,72
1.68782E+14,Remove FRVR,FRVR,"62,000",消消乐,392,394,2
1.88148E+15,Princess Wedding Day Dress Up,Mobieos Software Pvt Ltd,"61,000",模拟类,393,312,-81
1.5252E+15,Amazing Words,IceBear Team,"61,000",益智类,394,397,3
2.47964E+14,Jetpack Rusher,TAANK,"60,000",跑酷,395,408,13
6.25283E+14,Room Escape,ddsh,"60,000",益智类,396,420,24
1.81861E+15,Super Piano Tiles,PianoGames,"60,000",模拟类,397,360,-37
2.77389E+14,Super Dentist,Alpha Creative Studio,"59,000",模拟类,399,425,26
2.88634E+14,Mr. Shooter,Friendivity Games,"59,000",动作类,400,570,170
2.07489E+15,Dont Stop!,GAMEE,"59,000",动作类,398,369,-29
7.65044E+14,Two cars,Baskin Apps,"59,000",模拟类,401,427,26
2.08433E+14,3D Real Freekick,ROFL,"58,000",运动类,405,419,14
1.81004E+14,To escape,hhq,"58,000",跑酷,404,410,6
1.79094E+15,Women's Soccer,Super Appli,"58,000",运动类,403,517,114
2.06325E+15,GunShark,ZhongLin,"58,000",益智类,402,415,13
4.95689E+14,Dream Football League,SeaStar Game,"57,000",运动类,409,429,20
4.85063E+14,Last Ninja,Supergene,"57,000",动作类,408,691,283
1.14327E+15,Master Piano Perfect,Bemobi,"57,000",模拟类,407,424,17
1.90667E+15,Guess What? Hidden Pics,Chatterbox Games,"57,000",竞猜与字谜,406,422,16
2.38652E+14,1LINE - One Stroke Puzzle,WePlay,"56,000",益智类,410,447,37
1.7978E+15,Traffic iSmile,iSmile,"56,000",跑酷,411,372,-39
1.84104E+15,Pizza Party,YYG Games,"56,000",模拟类,412,411,-1
4.79425E+14,Swimming Pool Race,Enjoy Sports,"55,000",运动类,413,445,32
2.4153E+14,Cutie Rescue,Banana Interactive,"55,000",跑酷,414,441,27
2.10675E+15,Stickman,SOFTGAMES,"55,000",动作类,415,430,15
5.4793E+14,StickMan,Crocgames,"54,000",益智类,416,443,27
2.12164E+15,Big Mouth - Hand Masters,Netfilx,"54,000",模拟类,417,,new
8.70964E+14,Block Blast,ZMan,"54,000",益智类,418,474,56
2.43555E+14,UNO Color Card,ZXP,"54,000",牌类,419,436,17
3.12045E+14,Idle Munchers,PotatoPlay,"53,000",益智类,420,452,32
4.14675E+14,Furious Speed,BlackMoon Design,"53,000",动作类,424,440,16
2.48598E+14,The Impossible Game,Stengrey,"53,000",跑酷,423,526,103
3.16043E+14,Halloween Jump,Fun Games,"53,000",角色扮演,422,457,35
2.09512E+14,Trim FRVR,FRVR,"53,000",消消乐,421,401,-20
2.04098E+15,Stickman Archery,Electron,"52,000",动作类,427,466,39
6.38898E+14,Brain for Monster Truck,Electron,"52,000",动作类,428,453,25
2.79811E+14,Let's Race : Merge Car,Clicks Play,"52,000",运动类,426,454,28
2.52886E+14,Kick Friends,SweetGame,"52,000",动作类,430,461,31
3.35727E+14,Super Rabbit - Free Jump Game,LuckyGame,"52,000",跑酷,432,444,12
1.70963E+15,Last Cup,BusyBucket,"52,000",运动类,429,451,22
1.53156E+14,Throne Battle,SZ IYouLong,"52,000",策略,431,338,-93
1.16037E+15,Basketball Z,CEL Games,"52,000",运动类,425,442,17
1.03262E+15,? Press The Red Button,ROFL,"51,000",益智类,433,484,51
2.60165E+14,Princess Makeup Salon Party,AlanK,"51,000",模拟类,434,494,60
7.68903E+14,4 Colors Challenge,gamehub Studio,"51,000",动作类,435,446,11
6.49489E+14,Princess Wedding Fashion Dress,TmApps,"51,000",角色扮演,436,299,-137
